,Tweets,User,User_statuses_count,user_followers,User_location,User_verified,fav_count,rt_count,tweet_date
3736,RT @SINDOnews: @BNPB_Indonesia Erupsi Gunung Tangkuban Parahu ( kiriman pembaca Sindonews) @MNCkoranSINDO  #TangkubanParahu https://t.co/pB…,Yanu,1854,42,"Kota Bandung, Jawa Barat",False,0,118,2019-07-26 10:40:45
3737,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,hygandari,32675,832,Bandung,False,0,562,2019-07-26 10:40:33
3738,RT @SINDOnews: @BNPB_Indonesia Erupsi Gunung Tangkuban Parahu ( kiriman pembaca Sindonews) @MNCkoranSINDO  #TangkubanParahu https://t.co/pB…,°Agnestya°,70227,1144,"Jakarta Capital Region, Indone",False,0,118,2019-07-26 10:40:32
3739,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Cheezy,4059,498,"Surakarta, Indonesia",False,0,240,2019-07-26 10:40:30
3740,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",El Grande Smokio,6218,136,Los Santos,False,0,198,2019-07-26 10:40:27
3741,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",~mee~,11,3,,False,0,240,2019-07-26 10:40:26
3742,RT @kumparan: Tinggi kolom abu erupsi kawah ratu Gunung Tangkuban Parahu sudah mencapai ± 200 meter dari atas puncak. https://t.co/ardTXtcD…,W_W_W,63442,271,Everywhere,False,0,6,2019-07-26 10:40:25
3743,RT @SINDOnews: Efek erupsi Gunung Tangkuban Parahu @BNPB_Indonesia  kiriman pembaca https://t.co/wkp2y7ClCc,dip,18363,766,,False,0,97,2019-07-26 10:40:24
3744,"RT @mediaindonesia: #BreakingNews Gunung Tangkuban Parahu di Kabupaten Bandung Barat, Jawa Barat, erupsi, Jumat pukul 15.48 WIB dengan ting…",🍃,19563,441,Jkt-Bdg,False,0,18,2019-07-26 10:40:23
3745,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Uga G. Ramadhan,23676,418,Godspot,False,0,562,2019-07-26 10:40:23
3746,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Rahman Ismail,1317,127,,False,0,562,2019-07-26 10:40:08
3747,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,Lala,1975,146,Bekasi timur ,False,0,313,2019-07-26 10:40:02
3748,"Gunung Tangkuban Parahu Erupsi, Tinggi Kolom Abu 200 Meter #uzoneID https://t.co/Tfo6HChJiw",uzone.id,80455,21893,Indonesia,False,0,0,2019-07-26 10:40:02
3749,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Raden Rama,5585,187,,False,0,562,2019-07-26 10:39:58
3750,"Dpt dri grup wa

Innalillahi,,, gunung tangkuban parahu, mdh""n teu aya korban jiwa 🙏

#tangkubanparahu #erupsi… https://t.co/6nMeB9Qupq",ᮜᮐᮥᮃᮁᮓᮤ ᮒᮀᮌᮥᮂ ᮝᮤᮏᮚ 💙=⚽,4161,399,"Ujung Berung,Bandung",False,2,3,2019-07-26 10:39:56
3751,"RT @tribunnews: VIDEO dan Foto Gunung Tangkuban Parahu Erupsi, Semburan Menjulang Pekat

#bandung #tangkubanPerahu #tangkubanparahu #Berita…",fruitless,80706,2491,,False,0,5,2019-07-26 10:39:56
3752,bismillah.. keep safe gaes... https://t.co/E1m4ZTY4PK,ginanperdana,5753,84,Proudly Stay in Bandung,False,0,0,2019-07-26 10:39:55
3753,RT @kumparan: Tinggi kolom abu erupsi kawah ratu Gunung Tangkuban Parahu sudah mencapai ± 200 meter dari atas puncak. https://t.co/ardTXtcD…,زارا عائشة فوزية,11616,737,,False,0,6,2019-07-26 10:39:54
3754,RT @idntimes: Abu vulkanik Gunung Tangkuban Parahu setinggi 200 meter https://t.co/dalcpaJbnr,roepan,17005,163,Cibubur,False,0,11,2019-07-26 10:39:52
3755,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Ri,5102,145,Southern Hemisphere,False,0,562,2019-07-26 10:39:51
3756,"RT @OppositeNewsID: BREAKING NEWS.‼️

Harap berhati2 bagi warga Jawa Barat, kalau bisa segera mengungsi..!

Gunung Tangkuban Parahu erupsi…",untung riyadi28,1043,47,"Setia Bakti, Indonesia",False,0,72,2019-07-26 10:39:51
3757,RT @idntimes: Abu vulkanik Gunung Tangkuban Parahu setinggi 200 meter https://t.co/dalcpaJbnr,Gema Indonesia,101888,568,Indonesia,False,0,11,2019-07-26 10:39:50
3758,"Menurut catatan, sepanjang 200 tahun terakhir Tangkuban Parahu tak pernah meletus hebat, hanya bersifat erupsi fasa… https://t.co/1kHUR0Wou6",Eko Nurhuda,12771,1496,"Pemalang, Indonesia",False,1,1,2019-07-26 10:39:50
3759,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,uluss,5863,238,,False,0,562,2019-07-26 10:39:48
3760,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",GIT🍑,17104,133,"Bandung, Indonesia",False,0,240,2019-07-26 10:39:48
3761,"RT @mediaindonesia: #BreakingNews Gunung Tangkuban Parahu di Kabupaten Bandung Barat, Jawa Barat, erupsi, Jumat pukul 15.48 WIB dengan ting…",piye?,9611,131,sebelah pantura,False,0,18,2019-07-26 10:39:47
3762,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Jessica Natalia,6176,283,"Bandung,Indonesia",False,0,562,2019-07-26 10:39:44
3763,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Angel,86937,4360,"Bandung, Indonesia",False,0,240,2019-07-26 10:39:42
3764,"RT @PendakiJakarta: #InfoGunungTangkubanPerahu
Gunung Tangkuban Parahu Erupsi Jumat Sore

https://t.co/l9RGmzekU9",Edhoy,4491,857,Indonesia,False,0,4,2019-07-26 10:39:38
3765,@jasmoone Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebi… https://t.co/B81bdHHdJZ,Hardiansyah Pratama,118,79,,False,0,0,2019-07-26 10:39:38
3766,RT @SINDOnews: Efek erupsi Gunung Tangkuban Parahu @BNPB_Indonesia  kiriman pembaca https://t.co/wkp2y7ClCc,MARSUDI TRI S.,32330,373,indonesia,False,0,97,2019-07-26 10:39:36
3767,"Ini beneran gunung Tangkuban Parahu, Lembang erupsi????? https://t.co/nYYvq0tqHS",Samuel Christian H,101705,31306,"Bandung, Indonesia",False,28,28,2019-07-26 10:39:34
3768,RT @Stevaniehuangg: https://t.co/JlNhH0gMbg,agna dian fahmi,7358,199,"Bandung, Indonesia",False,0,19,2019-07-26 10:39:34
3769,RT @antaranews: Gunung Tangkuban Parahu erupsi https://t.co/xBiyinC1xh,Rizki Perdana,1455,121,solo,False,0,8,2019-07-26 10:39:30
3770,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",Fresti Atmadisastra,35815,154,Duren Sawit,False,0,198,2019-07-26 10:39:30
3771,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",😇😈,32833,1675,,False,0,198,2019-07-26 10:39:28
3772,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",sampah TL🇮🇩,10611,2355,Special Region of Yogyakarta,False,0,198,2019-07-26 10:39:27
3773,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",michael  sw,138,18,sleman,False,0,198,2019-07-26 10:39:27
3774,"RT @mediaindonesia: #BreakingNews Gunung Tangkuban Parahu di Kabupaten Bandung Barat, Jawa Barat, erupsi, Jumat pukul 15.48 WIB dengan ting…",dewi,27670,315,,False,0,18,2019-07-26 10:39:27
3775,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",raja,2832,342,Ghetto,False,0,240,2019-07-26 10:39:25
3776,"RT @PRFMnews: 17.17: RT @SayaChevi: Erupsi Gunung Tangkuban Parahu. Foto diambil dari lapangan sepakbola Denkavkud Kavaleri, Parongpong. ht…",Gi,62906,420,C224 005/013,False,0,28,2019-07-26 10:39:25
3777,RT @SINDOnews: Efek erupsi Gunung Tangkuban Parahu @BNPB_Indonesia  kiriman pembaca https://t.co/wkp2y7ClCc,Hanif Rahadian,49091,464,,False,0,97,2019-07-26 10:39:20
3778,RT @muhammadamas: Gunung tangkuban parahu erupsi https://t.co/Q8gNLs5MOW,Welly Shergy V.,3878,239,Bandung,False,0,3,2019-07-26 10:39:17
3779,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",Rofif Rizky,18697,99,"0285, Indonesia",False,0,146,2019-07-26 10:39:16
3780,panteng terus @PRFMnews @infobdg @infoBMKG  untuk mengetahui info erupsi gunung Tangkuban Parahu,penikmat sambel,22233,498,di dapur,False,0,0,2019-07-26 10:39:16
3781,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",#MotivMoveON,5000,387,"DKI Jakarta, Indonesia",False,0,146,2019-07-26 10:39:00
3782,RT @republikaonline: Gunung Tangkuban Parahu mengalami erupsi pada Jumat (26/7) sore. https://t.co/KsqBmLQXqH,ShecallmeBear,4974,129,,False,0,10,2019-07-26 10:38:57
3783,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Riz,17310,760,Indonesia,False,0,240,2019-07-26 10:38:56
3784,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,Nina Agusta,23469,465,Kudus,False,0,313,2019-07-26 10:38:56
3785,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",=w=,27020,690,Seatle,False,0,240,2019-07-26 10:38:50
3786,RT @antaranews: Gunung Tangkuban Parahu erupsi https://t.co/xBiyinC1xh,Ysf Irianto,8670,122,Indonesia,False,0,8,2019-07-26 10:38:46
3787,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Tidur diatas Jam 3 Pagi terus,61189,1231,Minash Tirith,False,0,240,2019-07-26 10:38:44
3788,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",MARSUDI TRI S.,32330,373,indonesia,False,0,198,2019-07-26 10:38:42
3789,"RT @p_narasi: Innalillahi, Gunung Tangkuban Parahu Erupsi https://t.co/z2tlj0emM2
#gunungtangkubanparahu #erupsi #tangkubanparahu #lembang…",Suga Four,2586,64,Antara madiun - ponorogo +62,False,0,1,2019-07-26 10:38:42
3790,RT @SINDOnews: @BNPB_Indonesia Erupsi Gunung Tangkuban Parahu ( kiriman pembaca Sindonews) @MNCkoranSINDO  #TangkubanParahu https://t.co/pB…,Radityan hjr,4926,231,"Bandung, Jawa Barat",False,0,118,2019-07-26 10:38:41
3791,"Semoga semua baik-baik aja Aamiin🙏🏼🙏🏼
""Sekarang masih melakukan evakuasi untuk pengunjung dan masyarakat yang berad… https://t.co/pGBwVaRVd0",Eim,7903,425,,False,2,1,2019-07-26 10:38:38
3792,Abu yang keluar dari kawah saat erupsi berlangsung mengarah ke timur laut dan selatan. https://t.co/Ne591OxEL6,kumparan,280230,182489,Jakarta Capital Region,True,9,6,2019-07-26 10:38:37
3793,Tinggi kolom abu erupsi kawah ratu Gunung Tangkuban Parahu sudah mencapai ± 200 meter dari atas puncak. https://t.co/ardTXtcD2N,kumparan,280230,182489,Jakarta Capital Region,True,4,6,2019-07-26 10:38:37
3794,@askmenfess https://t.co/5vmEunPBih,🌞shine,1225,84,Indonesia,False,0,0,2019-07-26 10:38:33
3795,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Hanif Rahadian,49091,464,,False,0,240,2019-07-26 10:38:32
3796,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,masGanteng,3937,1924,Taman Safari,False,0,562,2019-07-26 10:38:30
3797,Gunung tangkuban parahu erupsi https://t.co/Q8gNLs5MOW,muhammad amas,13913,674,"ÜT: -6.513733,106.496972",False,1,3,2019-07-26 10:38:27
3798,RT @Heri_ESENSI: Gunung Tangkuban Parahu Erupsi https://t.co/OlODv5JPXm,🗯Joe® #DeMocl,49712,6639,Disamping bawang bombay,False,0,17,2019-07-26 10:38:26
3799,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,한나.,17897,70,banya air,False,0,562,2019-07-26 10:38:23
3800,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",nama tidak boleh kosong,5840,156,Bandung-Cicalengka-Ciseke,False,0,240,2019-07-26 10:38:20
3801,"RT @mediaindonesia: #BreakingNews Gunung Tangkuban Parahu di Kabupaten Bandung Barat, Jawa Barat, erupsi, Jumat pukul 15.48 WIB dengan ting…",eMbah Nyútz™ al-Halāhmbéli,148513,23500,"Yogyakarta, Indonesia",False,0,18,2019-07-26 10:38:16
3802,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Sarah Leila Hanief,9218,152,"Bandung, West Java, Indonesia",False,0,562,2019-07-26 10:38:16
3803,"RT @CNNIndonesia: Gunung Tangkuban Parahu Erupsi, Tinggi Kolom Abu 200 Meter https://t.co/G23suLaeZg",ck_97 DnF,28319,299,,False,0,33,2019-07-26 10:38:11
3804,"RT @korantempo: Gunung Tangkuban Parahu Erupsi, Tinggi Kolom Abu 200m https://t.co/oUUEIVZ5Uc",Gema Indonesia,101888,568,Indonesia,False,0,3,2019-07-26 10:38:10
3805,"RT @tribunnews: VIDEO dan Foto Gunung Tangkuban Parahu Erupsi, Semburan Menjulang Pekat

#bandung #tangkubanPerahu #tangkubanparahu #Berita…",Ysf Irianto,8670,122,Indonesia,False,0,5,2019-07-26 10:38:07
3806,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",myel_24,7649,140,,False,0,240,2019-07-26 10:38:07
3807,"RT @tribunnews: VIDEO dan Foto Gunung Tangkuban Parahu Erupsi, Semburan Menjulang Pekat

#bandung #tangkubanPerahu #tangkubanparahu #Berita…",Gema Indonesia,101888,568,Indonesia,False,0,5,2019-07-26 10:38:04
3808,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,dwina,50911,1463,,False,0,562,2019-07-26 10:38:03
3809,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",Yanninoey,49,14,"Kota Bandung, Jawa Barat",False,0,146,2019-07-26 10:37:58
3810,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",Ini Bumiayu,9222,2733,"Bumiayu, Central Java",False,0,146,2019-07-26 10:37:55
3811,"RT @PRFMnews: 17.17: RT @SayaChevi: Erupsi Gunung Tangkuban Parahu. Foto diambil dari lapangan sepakbola Denkavkud Kavaleri, Parongpong. ht…",YOGASR,68527,834,,False,0,28,2019-07-26 10:37:55
3812,RT @antaranews: Gunung Tangkuban Parahu erupsi https://t.co/xBiyinC1xh,Gema Indonesia,101888,568,Indonesia,False,0,8,2019-07-26 10:37:51
3813,"RT @PRFMnews: 17.17: RT @SayaChevi: Erupsi Gunung Tangkuban Parahu. Foto diambil dari lapangan sepakbola Denkavkud Kavaleri, Parongpong. ht…",Qainan Madrafi Bakti,25466,233,Bandung,False,0,28,2019-07-26 10:37:47
3814,"RT @detik_Bandung: Erupsi Gunung Tangkuban Parahu, Tinggi Kolom Abu Mencapai 200 Meter https://t.co/p1NjYRifII https://t.co/xRJciy55GU",Gi,62906,420,C224 005/013,False,0,3,2019-07-26 10:37:45
3815,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Ken,916,151,,False,0,240,2019-07-26 10:37:45
3816,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Arqie Putra,15346,231,bekasi,False,0,240,2019-07-26 10:37:43
3817,RT @SINDOnews: Efek erupsi Gunung Tangkuban Parahu @BNPB_Indonesia  kiriman pembaca https://t.co/wkp2y7ClCc,Erviana A Puteri,2928,66,,False,0,97,2019-07-26 10:37:43
3818,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,Turaes Boy,26362,382,Pasundan Darusalam,False,0,562,2019-07-26 10:37:41
3819,"gunung tangkuban parahu erupsi 😷
stay safe teman""ku yg tinggal dekat sana❤

semoga abu nya gk sampe sini yaa🙇
https://t.co/UhTnZKBOOw",σяєη💫 [sh],7157,1133,exoplanet,False,1,0,2019-07-26 10:37:39
3820,"Gunung Tangkuban Parahu di Jawa barat, mengalami erupsi pada  Jumat (26/7/2019), sekitar pukul 15.48 WIB

https://t.co/p9tol3woHA",Gadisku,41,5,,False,0,0,2019-07-26 10:37:39
3821,RT @SINDOnews: @BNPB_Indonesia Erupsi Gunung Tangkuban Parahu ( kiriman pembaca Sindonews) @MNCkoranSINDO  #TangkubanParahu https://t.co/pB…,Rahmat Kurniawan,37889,321,"Pondok Aren, Indonesia",False,0,118,2019-07-26 10:37:35
3822,Abu vulkanik Gunung Tangkuban Parahu setinggi 200 meter https://t.co/dalcpaJbnr,IDN Times,100872,381589,,True,5,11,2019-07-26 10:37:35
3823,"@seterahdeh Sdikit info, erupsi gunung tangkuban parahu 
Lokasi lembang jawabarat https://t.co/0ycgWM0Z52",Guntur Laksana,120,7,,False,83,19,2019-07-26 10:37:31
3824,"RT @OppositeNewsID: BREAKING NEWS.‼️

Harap berhati2 bagi warga Jawa Barat, kalau bisa segera mengungsi..!

Gunung Tangkuban Parahu erupsi…",Derizar Ihsan P.,19036,422,"Bandung, Indonesia",False,0,72,2019-07-26 10:37:27
3825,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,KIKKY 🌸,8037,244,"Bandung, Indonesia",False,0,562,2019-07-26 10:37:27
3826,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",beker,27431,2239,"Kota Makassar, Sulawesi Selata",False,0,240,2019-07-26 10:37:22
3827,"Gunung Tangkuban Parahu Erupsi, Pengunjung Dilarang ke Dasar Kawah Ratu dan Kawah Upas #INFORMATION #tribunlampung https://t.co/NzegsWOib1",tribunlampung,194261,18618,"ÜT: -5.3768542,105.2478286",False,0,0,2019-07-26 10:37:21
3828,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",novinad,33063,521,Indonesia,False,0,146,2019-07-26 10:37:19
3829,RT @detikcom: Gunung Tangkuban Parahu erupsi dan dikabarkan meletupkan abu vulkanik. #gunungtangkubanperahu #erupsi  https://t.co/TLrJflSGYd,🎠ゆな 🎠,12384,565,bandung,False,0,313,2019-07-26 10:37:14
3830,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",immaulana,21829,273,,False,0,198,2019-07-26 10:37:12
3831,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,ulil,13318,1123,Nomaden,False,0,562,2019-07-26 10:37:12
3832,RT @SINDOnews: @BNPB_Indonesia Erupsi Gunung Tangkuban Parahu ( kiriman pembaca Sindonews) @MNCkoranSINDO  #TangkubanParahu https://t.co/pB…,Gi,62906,420,C224 005/013,False,0,118,2019-07-26 10:37:02
3833,RT @PRFMnews: Erupsi Gunung Tangkuban Parahu tanggal 26 Juli 2019 pukul 15.48.18 WIB.  Tinggi kolom letusan kurang lebih 200 meter.  Warna…,darus,1483,193,di kamar,False,0,562,2019-07-26 10:37:00
3834,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",Jatmiko_FMMH,2987,2214,"Kota Magelang, Jawa Tengah",False,0,198,2019-07-26 10:36:58
3835,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",Kenan,16815,2840,leejinhyuki♡,False,0,240,2019-07-26 10:36:57
3836,"Gunung Tangkuban Parahu Erupsi, Tinggi Kolom Abu 200 Meter https://t.co/2GixrKcJ7I",ㅤ,33161,540,metropolutan,False,0,0,2019-07-26 10:36:55
3837,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",Shellania,10843,52,Jakarta,False,0,146,2019-07-26 10:36:47
3838,https://t.co/fFeI50HtO9,X_LOLOLOLOLOL_X,22437,49, +6285974518889 ,False,0,0,2019-07-26 10:36:46
3839,"VIDEO dan Foto Gunung Tangkuban Parahu Erupsi, Semburan Menjulang Pekat

#bandung #tangkubanPerahu #tangkubanparahu… https://t.co/VlxC3ogTzI",TRIBUNnews.com,587819,768154,Indonesia,False,3,5,2019-07-26 10:36:45
3840,Gunung Tangkuban Parahu Erupsi https://t.co/1ov6cvVZPi https://t.co/v6YBlPwOeW,Metiani Nurtsaltsiyah,1145,7,"Karawang, Jawa Barat",False,1,0,2019-07-26 10:36:43
3841,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",syadirsyad2602,349,4,,False,0,240,2019-07-26 10:36:42
3842,Gunung Tangkuban Parahu Erupsi https://t.co/OlODv5JPXm,Heri ESENSI,1971,155,"West Java, Indonesia",False,37,17,2019-07-26 10:36:40
3843,"Gunung Tangkuban Parahu Erupsi, Pengunjung Dan Wisatawan Dievakuasi https://t.co/LsqluzEXdw",𝓓𝓸𝓮𝓪,6277,72,Indonesia,False,0,0,2019-07-26 10:36:39
3844,"RT @RadioElshinta: Erupsi Gunung Tangkuban Parahu, Jawa Barat, hari ini Jum'at 26 Juli 2019 pukul 15:48 WIB. (Ratno) #elshintaedisisore htt…",Gerry Yudha P,4482,124,,False,0,146,2019-07-26 10:36:35
3845,"RT @lekopr: Gunung Tangkuban Perahu Erupsi td jam 4 @permadiaktivis @ridwankamil 

https://t.co/nATx9q7Raw https://t.co/FR9I5p7HB1",chatime hazelnut,3369,260,"Lurus, belok kanan, nyampe deh",False,0,240,2019-07-26 10:36:34
3846,"RT @merapi_news: Gunung Tangkuban Parahu jam 17:00 erupsi
#tabgkubanparahuerupsi https://t.co/j4bRU4hz9x |@JamilFaisal4",Adia Sinta,1537,214,,False,0,198,2019-07-26 10:36:32
3847,"RT @Karolina_bee11: Waspada ..
Gunung Tangkuban Parahu, Subang, Jawa Barat erupsi pada Jumat (26/7) pukul 15.48 WIB dengan tinggi kolom abu…",gelangbesiphotoworks,13647,320,,False,0,3,2019-07-26 10:36:32
